x,y,rssi_for_port5,rssi_for_port6,rssi_for_port7
220,150,-61,-58,-57
220,150,-61,-58,-57
220,150,-61,-58,-57
220,150,-61,-58,-57
220,150,-61,-58,-57
220,150,-61,-58,-57
220,150,-61,-59,-57
220,150,-62,-59,-57
220,150,-62,-58,-57
220,150,-62,-58,-57
220,150,-62,-58,-57
220,150,-62,-58,-57
220,150,-62,-58,-57
220,150,-62,-58,-57
220,150,-62,-58,-57
220,150,-62,-58,-57
220,150,-62,-58,-57
220,150,-62,-58,-57
220,150,-62,-59,-57
220,150,-62,-59,-57
220,150,-62,-58,-57
220,150,-62,-58,-56
220,150,-62,-59,-56
220,150,-62,-59,-57
220,150,-61,-59,-57
220,150,-61,-59,-57
220,150,-62,-58,-57
220,150,-62,-58,-57
220,150,-62,-58,-57
220,150,-62,-58,-57
230,150,-61,-64,-56
230,150,-61,-62,-56
230,150,-62,-62,-55
230,150,-62,-63,-55
230,150,-62,-63,-55
230,150,-62,-63,-55
230,150,-61,-63,-55
230,150,-61,-63,-55
230,150,-62,-63,-55
230,150,-62,-63,-56
230,150,-62,-63,-56
230,150,-62,-63,-55
230,150,-62,-63,-55
230,150,-62,-63,-55
230,150,-63,-63,-55
230,150,-63,-63,-56
230,150,-62,-63,-56
230,150,-62,-63,-55
230,150,-62,-63,-55
230,150,-62,-63,-55
230,150,-63,-63,-55
230,150,-63,-63,-55
230,150,-63,-63,-55
230,150,-62,-63,-55
230,150,-62,-63,-55
230,150,-63,-62,-55
230,150,-63,-62,-55
230,150,-63,-63,-55
230,150,-63,-63,-55
230,150,-63,-63,-55
230,150,-63,-63,-55
230,150,-63,-64,-55
230,150,-63,-64,-55
230,150,-63,-63,-55
230,150,-63,-63,-55
230,150,-63,-63,-55
230,150,-63,-63,-55
230,150,-64,-64,-55
230,150,-64,-64,-55
230,150,-63,-64,-55
230,150,-63,-63,-55
230,150,-62,-63,-55
230,150,-62,-63,-55
230,150,-63,-63,-55
230,150,-63,-64,-55
230,150,-64,-64,-55
230,150,-64,-63,-55
230,150,-63,-63,-55
230,150,-63,-63,-55
230,150,-63,-63,-55
230,150,-63,-62,-55
230,150,-63,-62,-55
230,150,-63,-63,-55
230,150,-63,-63,-55
230,150,-63,-63,-55
230,150,-62,-63,-55
230,150,-62,-63,-55
230,150,-63,-63,-55
230,150,-63,-63,-55
230,150,-63,-63,-55
230,150,-63,-63,-55
230,150,-65,-63,-55
230,150,-65,-63,-55
230,150,-65,-63,-55
230,150,-65,-63,-55
230,150,-65,-63,-55
230,150,-63,-63,-55
230,150,-63,-63,-55
230,150,-63,-63,-55
230,150,-63,-63,-55
230,150,-62,-63,-55
230,150,-62,-63,-55
230,150,-63,-63,-55
230,150,-63,-63,-55
230,150,-63,-62,-55
230,150,-63,-62,-55
230,150,-63,-63,-55
230,150,-63,-63,-55
230,150,-63,-63,-55
230,150,-63,-63,-55
230,150,-63,-63,-55
230,150,-63,-63,-55
230,150,-63,-63,-55
230,150,-63,-63,-55
230,150,-63,-63,-55
230,150,-63,-63,-55
230,150,-63,-63,-55
230,150,-63,-62,-55
230,150,-62,-62,-55
230,150,-62,-63,-55
230,150,-63,-63,-55
230,150,-63,-63,-55
230,150,-63,-63,-55
230,150,-63,-63,-55
230,150,-63,-63,-55
230,150,-63,-63,-55
230,150,-63,-63,-55
230,150,-63,-63,-55
230,150,-63,-63,-55
230,150,-63,-63,-55
230,150,-63,-63,-55
230,150,-63,-63,-55
230,150,-63,-63,-55
230,150,-63,-63,-55
230,150,-63,-63,-55
230,150,-63,-63,-55
230,150,-63,-63,-55
230,150,-63,-63,-55
230,150,-63,-63,-55
230,150,-63,-63,-55
230,150,-63,-63,-55
230,150,-63,-63,-55
230,150,-63,-63,-55
230,150,-63,-63,-55
230,150,-63,-63,-55
230,150,-63,-63,-55
230,150,-63,-63,-55
230,150,-63,-63,-55
230,150,-63,-63,-55
230,150,-63,-63,-55
230,150,-63,-63,-55
230,150,-63,-63,-55
230,150,-63,-63,-55
230,150,-63,-63,-55
230,150,-63,-63,-55
230,150,-63,-63,-55
230,150,-63,-63,-55
230,150,-63,-63,-55
230,150,-63,-63,-55
230,150,-63,-63,-55
230,150,-63,-63,-55
230,150,-63,-63,-55
230,150,-63,-63,-55
230,150,-62,-63,-55
230,150,-62,-63,-55
230,150,-63,-63,-55
230,150,-63,-63,-55
230,150,-63,-63,-55
230,150,-63,-63,-55
230,150,-63,-63,-55
230,150,-63,-63,-55
230,150,-63,-63,-55
230,150,-63,-63,-55
230,150,-63,-63,-55
230,150,-63,-62,-55
230,150,-63,-62,-55
230,150,-63,-62,-55
230,150,-63,-62,-55
230,150,-63,-63,-55
230,150,-63,-63,-55
230,150,-63,-63,-55
230,150,-63,-63,-55
230,150,-62,-63,-57
230,150,-62,-63,-57
230,150,-63,-62,-55
230,150,-63,-62,-55
230,150,-63,-63,-55
230,150,-63,-63,-55
230,150,-63,-63,-56
230,150,-63,-63,-56
230,150,-63,-63,-55
230,150,-63,-63,-55
230,150,-63,-63,-55
230,150,-63,-63,-55
230,150,-63,-63,-55
230,150,-63,-63,-55
230,150,-63,-63,-55
230,150,-63,-63,-55
230,150,-62,-63,-55
230,150,-62,-63,-55
230,150,-63,-63,-55
230,150,-63,-63,-55
230,150,-63,-63,-55
230,150,-63,-63,-55
230,150,-63,-63,-56
230,150,-63,-63,-56
230,150,-63,-63,-56
230,150,-63,-63,-55
230,150,-63,-63,-55
230,150,-63,-63,-55
230,150,-63,-63,-55
230,150,-63,-62,-55
230,150,-63,-62,-55
230,150,-63,-63,-55
230,150,-63,-63,-55
230,150,-63,-63,-55
230,150,-62,-63,-55
230,150,-62,-63,-55
230,150,-62,-63,-55
230,150,-62,-63,-55
230,150,-63,-63,-55
230,150,-63,-62,-55
230,150,-63,-62,-55
230,150,-63,-63,-55
230,150,-63,-63,-55
230,150,-63,-63,-54
230,150,-63,-63,-54
230,150,-62,-63,-55
230,150,-62,-63,-55
230,150,-62,-62,-56
240,150,-64,-68,-56
240,150,-64,-67,-56
240,150,-64,-67,-56
240,150,-64,-69,-56
240,150,-64,-69,-56
240,150,-64,-68,-56
240,150,-64,-68,-56
240,150,-64,-68,-56
240,150,-64,-68,-56
240,150,-64,-68,-56
240,150,-64,-68,-55
240,150,-65,-67,-55
240,150,-65,-67,-56
240,150,-67,-68,-56
240,150,-67,-68,-56
240,150,-68,-68,-56
240,150,-68,-68,-55
240,150,-67,-68,-55
240,150,-67,-68,-56
240,150,-67,-68,-56
240,150,-67,-68,-56
240,150,-67,-68,-56
240,150,-67,-68,-56
240,150,-66,-68,-56
240,150,-66,-68,-56
240,150,-66,-68,-56
240,150,-66,-68,-56
240,150,-65,-68,-56
240,150,-65,-68,-56
240,150,-65,-67,-56
240,150,-65,-67,-56
240,150,-65,-67,-56
240,150,-65,-68,-56
240,150,-65,-68,-56
240,150,-66,-68,-56
240,150,-66,-68,-56
240,150,-65,-68,-56
240,150,-65,-68,-56
240,150,-66,-68,-56
240,150,-66,-68,-56
240,150,-65,-67,-56
240,150,-65,-67,-56
240,150,-65,-68,-56
240,150,-65,-68,-56
240,150,-65,-68,-56
240,150,-65,-68,-56
240,150,-65,-68,-56
240,150,-65,-68,-56
240,150,-65,-68,-56
240,150,-65,-68,-56
240,150,-65,-68,-56
240,150,-65,-68,-56
240,150,-64,-68,-56
240,150,-64,-68,-56
240,150,-64,-67,-56
240,150,-64,-67,-56
240,150,-65,-68,-56
240,150,-65,-68,-56
240,150,-64,-68,-56
240,150,-64,-68,-56
240,150,-65,-68,-56
240,150,-65,-68,-56
240,150,-65,-68,-56
240,150,-65,-68,-56
240,150,-64,-68,-56
240,150,-64,-68,-56
240,150,-64,-68,-56
240,150,-64,-68,-56
240,150,-64,-70,-56
240,150,-64,-70,-56
240,150,-65,-68,-56
240,150,-65,-68,-56
240,150,-64,-68,-56
240,150,-64,-68,-56
240,150,-64,-68,-56
240,150,-64,-68,-56
240,150,-64,-68,-56
240,150,-64,-68,-56
240,150,-64,-68,-56
240,150,-64,-68,-56
240,150,-64,-68,-56
240,150,-65,-68,-56
240,150,-65,-68,-56
240,150,-64,-68,-56
240,150,-64,-68,-56
240,150,-64,-68,-55
240,150,-64,-68,-55
240,150,-64,-68,-56
240,150,-64,-68,-56
240,150,-64,-68,-56
240,150,-64,-68,-56
240,150,-64,-68,-55
240,150,-64,-68,-55
240,150,-65,-68,-55
240,150,-65,-68,-56
240,150,-64,-67,-56
240,150,-64,-67,-56
240,150,-64,-67,-56
240,150,-64,-67,-56
240,150,-64,-67,-56
240,150,-64,-67,-56
240,150,-65,-67,-56
240,150,-65,-67,-56
240,150,-64,-68,-56
240,150,-64,-68,-56
240,150,-64,-69,-56
240,150,-64,-69,-56
240,150,-65,-69,-56
240,150,-65,-69,-56
240,150,-64,-68,-56
240,150,-64,-68,-56
240,150,-64,-68,-56
240,150,-64,-68,-56
240,150,-64,-68,-56
240,150,-64,-68,-56
240,150,-65,-68,-56
240,150,-65,-67,-56
240,150,-65,-67,-56
240,150,-64,-67,-56
240,150,-64,-67,-56
240,150,-65,-67,-56
240,150,-65,-67,-56
240,150,-64,-67,-55
240,150,-64,-67,-55
240,150,-65,-67,-71
240,150,-65,-67,-71
240,150,-64,-66,-56
240,150,-64,-66,-56
240,150,-64,-68,-56
240,150,-64,-68,-56
240,150,-64,-67,-56
240,150,-64,-67,-56
240,150,-64,-67,-56
240,150,-64,-67,-56
240,150,-63,-68,-56
240,150,-63,-68,-56
240,150,-64,-67,-56
240,150,-64,-67,-56
240,150,-64,-67,-56
240,150,-64,-67,-56
240,150,-65,-67,-56
240,150,-65,-67,-56
240,150,-65,-67,-56
240,150,-65,-67,-56
240,150,-65,-67,-56
240,150,-65,-67,-56
240,150,-65,-68,-56
240,150,-65,-68,-56
240,150,-66,-67,-56
240,150,-66,-67,-56
240,150,-67,-67,-56
240,150,-67,-67,-56
240,150,-66,-68,-56
240,150,-66,-68,-56
240,150,-66,-67,-56
240,150,-66,-67,-56
240,150,-66,-67,-56
240,150,-66,-67,-56
240,150,-66,-67,-56
240,150,-66,-68,-56
240,150,-66,-68,-56
240,150,-64,-68,-56
240,150,-64,-68,-56
240,150,-63,-68,-56
240,150,-63,-68,-56
240,150,-65,-68,-56
240,150,-65,-68,-56
240,150,-65,-67,-56
240,150,-65,-67,-56
240,150,-65,-67,-56
240,150,-65,-67,-56
240,150,-64,-67,-56
240,150,-64,-67,-56
240,150,-64,-67,-56
240,150,-64,-67,-56
240,150,-64,-67,-56
240,150,-64,-67,-56
240,150,-64,-68,-56
240,150,-64,-68,-56
240,150,-64,-67,-56
240,150,-64,-67,-56
240,150,-65,-68,-56
240,150,-65,-68,-56
240,150,-66,-68,-56
240,150,-66,-68,-56
240,150,-65,-68,-56
240,150,-65,-68,-56
240,150,-65,-68,-56
240,150,-65,-68,-55
240,150,-65,-68,-55
240,150,-65,-68,-55
240,150,-65,-68,-55
240,150,-65,-68,-56
240,150,-65,-68,-56
240,150,-65,-68,-56
240,150,-65,-68,-56
240,150,-65,-68,-56
240,150,-64,-68,-56
240,150,-64,-68,-55
240,150,-64,-68,-55
250,150,-68,-65,-57
250,150,-68,-65,-57
250,150,-68,-64,-57
250,150,-68,-64,-57
250,150,-71,-64,-57
250,150,-71,-64,-57
250,150,-69,-64,-57
250,150,-69,-64,-57
250,150,-69,-64,-57
250,150,-69,-64,-57
250,150,-68,-64,-58
250,150,-68,-64,-58
250,150,-68,-64,-57
250,150,-68,-65,-57
250,150,-67,-65,-57
250,150,-67,-64,-57
250,150,-65,-64,-58
250,150,-65,-62,-58
250,150,-65,-62,-57
250,150,-65,-63,-57
250,150,-66,-63,-58
250,150,-66,-62,-58
250,150,-66,-62,-57
250,150,-66,-63,-57
250,150,-66,-63,-57
250,150,-65,-63,-57
250,150,-65,-63,-57
250,150,-66,-63,-57
250,150,-66,-63,-57
250,150,-65,-62,-57
250,150,-65,-62,-57
250,150,-65,-63,-57
250,150,-65,-63,-57
250,150,-65,-63,-57
250,150,-65,-63,-57
250,150,-65,-63,-57
250,150,-65,-63,-57
250,150,-65,-63,-57
250,150,-65,-63,-57
250,150,-65,-62,-57
250,150,-65,-62,-57
250,150,-66,-62,-57
250,150,-66,-62,-57
250,150,-65,-63,-57
250,150,-65,-63,-57
250,150,-66,-63,-57
250,150,-66,-63,-57
250,150,-66,-63,-58
250,150,-66,-63,-58
250,150,-65,-63,-58
250,150,-65,-63,-58
250,150,-65,-63,-57
250,150,-65,-63,-57
250,150,-64,-63,-57
250,150,-64,-63,-57
250,150,-64,-63,-57
250,150,-64,-62,-57
250,150,-64,-62,-58
250,150,-64,-63,-58
250,150,-64,-63,-57
250,150,-64,-62,-57
250,150,-63,-62,-56
250,150,-63,-63,-56
250,150,-64,-63,-57
250,150,-64,-63,-57
250,150,-64,-63,-57
250,150,-65,-63,-57
250,150,-65,-63,-57
250,150,-64,-63,-57
250,150,-64,-63,-58
250,150,-64,-63,-58
250,150,-64,-63,-57
250,150,-64,-63,-57
250,150,-64,-63,-57
250,150,-65,-63,-57
250,150,-65,-63,-57
250,150,-65,-63,-57
250,150,-65,-63,-57
250,150,-64,-64,-57
250,150,-64,-64,-57
250,150,-65,-63,-57
250,150,-65,-63,-57
250,150,-64,-63,-57
250,150,-64,-63,-57
250,150,-64,-63,-57
250,150,-64,-63,-57
250,150,-64,-63,-56
250,150,-64,-63,-56
250,150,-64,-63,-57
250,150,-64,-63,-57
250,150,-65,-63,-57
250,150,-65,-63,-57
250,150,-65,-63,-57
250,150,-65,-63,-57
250,150,-65,-63,-57
250,150,-65,-64,-57
250,150,-65,-64,-58
250,150,-65,-64,-58
250,150,-65,-64,-57
250,150,-65,-64,-57
250,150,-65,-64,-57
250,150,-65,-64,-57
250,150,-66,-64,-58
250,150,-66,-63,-58
250,150,-68,-63,-58
250,150,-68,-64,-58
250,150,-68,-64,-58
250,150,-67,-63,-58
250,150,-67,-63,-57
250,150,-66,-64,-57
250,150,-66,-64,-57
250,150,-67,-63,-57
250,150,-67,-63,-58
250,150,-66,-63,-58
250,150,-66,-63,-57
250,150,-67,-64,-57
250,150,-67,-64,-57
250,150,-68,-64,-57
250,150,-68,-64,-57
250,150,-69,-63,-57
250,150,-69,-63,-57
250,150,-67,-63,-57
250,150,-67,-63,-57
250,150,-66,-63,-57
250,150,-66,-63,-57
250,150,-65,-63,-57
250,150,-65,-63,-57
250,150,-66,-63,-56
250,150,-66,-63,-56
250,150,-65,-64,-57
250,150,-65,-64,-57
250,150,-65,-64,-57
250,150,-65,-64,-57
250,150,-65,-64,-57
250,150,-65,-64,-57
250,150,-65,-64,-57
250,150,-65,-64,-57
250,150,-66,-64,-57
250,150,-66,-63,-57
250,150,-65,-63,-57
250,150,-65,-63,-57
250,150,-66,-63,-56
250,150,-66,-63,-56
250,150,-66,-63,-57
250,150,-66,-64,-57
250,150,-68,-64,-57
250,150,-68,-63,-57
250,150,-67,-63,-57
250,150,-67,-62,-57
250,150,-67,-62,-57
250,150,-66,-64,-57
250,150,-66,-64,-57
250,150,-67,-63,-57
250,150,-67,-63,-57
250,150,-66,-64,-57
250,150,-66,-64,-57
250,150,-65,-62,-57
250,150,-65,-62,-57
250,150,-66,-63,-57
250,150,-66,-63,-57
250,150,-67,-63,-57
250,150,-67,-63,-57
250,150,-66,-63,-57
250,150,-66,-63,-57
250,150,-66,-62,-57
250,150,-66,-62,-57
250,150,-65,-61,-57
250,150,-65,-61,-57
250,150,-65,-62,-57
250,150,-65,-62,-57
250,150,-66,-62,-57
250,150,-66,-62,-57
250,150,-65,-63,-57
250,150,-65,-63,-57
250,150,-65,-62,-57
250,150,-65,-62,-57
250,150,-65,-62,-57
250,150,-65,-63,-57
250,150,-65,-63,-58
250,150,-65,-62,-58
250,150,-64,-62,-57
250,150,-64,-62,-57
250,150,-65,-62,-57
250,150,-65,-62,-57
250,150,-65,-62,-57
250,150,-65,-62,-57
250,150,-65,-62,-57
250,150,-65,-62,-57
250,150,-66,-62,-57
250,150,-66,-62,-57
250,150,-66,-62,-57
250,150,-65,-61,-57
250,150,-65,-61,-57
250,150,-68,-63,-57
250,150,-68,-63,-57
250,150,-68,-63,-57
250,150,-68,-63,-57
250,150,-68,-62,-57
250,150,-68,-62,-57
250,150,-68,-62,-57
260,150,-63,-59,-57
260,150,-63,-59,-57
260,150,-63,-60,-57
260,150,-63,-60,-57
260,150,-63,-59,-57
260,150,-63,-59,-57
260,150,-63,-59,-56
260,150,-63,-59,-56
260,150,-63,-59,-57
260,150,-63,-59,-57
260,150,-63,-59,-56
260,150,-63,-59,-56
260,150,-63,-60,-56
260,150,-63,-60,-56
260,150,-63,-60,-56
260,150,-63,-60,-56
260,150,-63,-59,-56
260,150,-63,-59,-57
260,150,-63,-60,-57
260,150,-63,-60,-57
260,150,-63,-60,-57
260,150,-63,-60,-57
260,150,-63,-59,-57
260,150,-63,-59,-57
260,150,-63,-59,-57
260,150,-63,-59,-57
260,150,-63,-60,-57
260,150,-63,-60,-57
260,150,-63,-59,-57
260,150,-63,-59,-56
260,150,-63,-59,-56
260,150,-64,-59,-56
260,150,-64,-59,-56
260,150,-64,-59,-56
260,150,-64,-59,-56
260,150,-64,-59,-56
260,150,-64,-59,-56
260,150,-63,-59,-56
260,150,-63,-59,-56
260,150,-64,-60,-56
260,150,-64,-60,-56
260,150,-63,-60,-57
260,150,-63,-60,-57
260,150,-63,-60,-56
260,150,-63,-60,-56
260,150,-63,-60,-56
260,150,-63,-60,-56
260,150,-63,-60,-56
260,150,-64,-60,-56
260,150,-64,-60,-57
260,150,-63,-60,-57
260,150,-63,-60,-57
260,150,-64,-60,-57
260,150,-64,-59,-57
260,150,-63,-59,-57
260,150,-63,-65,-57
260,150,-63,-65,-57
260,150,-63,-61,-57
260,150,-63,-61,-56
260,150,-64,-61,-56
260,150,-64,-61,-57
260,150,-63,-61,-57
260,150,-63,-61,-56
260,150,-64,-61,-56
260,150,-64,-61,-56
260,150,-64,-61,-56
260,150,-64,-61,-57
260,150,-63,-60,-57
260,150,-63,-60,-57
260,150,-64,-60,-57
260,150,-64,-60,-56
260,150,-63,-59,-56
260,150,-63,-59,-57
260,150,-63,-60,-57
260,150,-63,-60,-56
260,150,-63,-60,-56
260,150,-63,-60,-56
260,150,-62,-60,-56
260,150,-62,-60,-56
260,150,-64,-60,-56
260,150,-64,-58,-57
260,150,-63,-58,-57
260,150,-63,-59,-57
260,150,-63,-59,-57
260,150,-63,-60,-56
260,150,-63,-60,-56
260,150,-63,-60,-56
260,150,-63,-60,-56
260,150,-63,-60,-57
260,150,-63,-60,-57
260,150,-63,-60,-57
260,150,-64,-60,-57
260,150,-64,-60,-56
260,150,-64,-60,-56
260,150,-64,-60,-58
260,150,-64,-60,-58
260,150,-64,-60,-58
260,150,-63,-60,-58
260,150,-63,-60,-58
260,150,-63,-60,-58
260,150,-63,-60,-58
260,150,-63,-60,-59
260,150,-64,-59,-59
260,150,-64,-59,-58
260,150,-64,-60,-58
260,150,-64,-60,-58
260,150,-73,-59,-58
260,150,-73,-59,-54
260,150,-64,-59,-54
260,150,-64,-59,-58
260,150,-63,-59,-58
260,150,-63,-59,-58
260,150,-64,-59,-58
260,150,-64,-59,-58
260,150,-63,-60,-58
260,150,-63,-60,-58
260,150,-63,-59,-58
260,150,-63,-59,-58
260,150,-64,-59,-58
260,150,-64,-59,-58
260,150,-63,-59,-58
260,150,-63,-59,-58
260,150,-64,-59,-58
260,150,-64,-60,-58
260,150,-63,-60,-58
260,150,-63,-60,-58
260,150,-63,-60,-58
260,150,-63,-60,-58
260,150,-64,-60,-58
260,150,-64,-59,-59
260,150,-61,-59,-59
260,150,-61,-56,-57
260,150,-64,-56,-57
260,150,-64,-60,-59
260,150,-63,-60,-59
260,150,-63,-60,-59
260,150,-64,-60,-59
260,150,-64,-59,-58
260,150,-63,-59,-58
260,150,-63,-59,-58
260,150,-63,-59,-58
260,150,-63,-59,-58
260,150,-63,-59,-58
260,150,-64,-60,-58
260,150,-64,-60,-58
260,150,-64,-60,-58
260,150,-64,-60,-58
260,150,-63,-59,-58
260,150,-63,-59,-58
260,150,-64,-60,-58
260,150,-64,-60,-58
260,150,-63,-60,-58
260,150,-63,-60,-58
260,150,-64,-59,-58
260,150,-64,-59,-59
260,150,-64,-59,-59
260,150,-64,-59,-58
260,150,-63,-65,-58
260,150,-63,-65,-58
260,150,-64,-65,-58
260,150,-64,-65,-58
260,150,-64,-65,-58
260,150,-64,-65,-58
260,150,-63,-65,-58
260,150,-63,-60,-58
260,150,-63,-60,-58
260,150,-63,-60,-59
260,150,-64,-60,-59
260,150,-64,-59,-58
260,150,-64,-59,-58
260,150,-64,-60,-59
260,150,-64,-60,-59
260,150,-64,-60,-57
260,150,-64,-60,-57
260,150,-64,-59,-58
260,150,-64,-59,-58
260,150,-64,-59,-58
260,150,-64,-59,-58
260,150,-64,-59,-58
260,150,-63,-59,-58
260,150,-63,-60,-58
260,150,-64,-60,-58
260,150,-64,-59,-58
260,150,-64,-59,-58
260,150,-64,-60,-58
260,150,-64,-60,-58
260,150,-64,-59,-58
260,150,-64,-59,-58
260,150,-64,-59,-58
260,150,-64,-59,-58
260,150,-63,-60,-58
260,150,-63,-60,-58
260,150,-63,-60,-58
260,150,-63,-60,-59
260,150,-63,-59,-59
260,150,-63,-59,-58
260,150,-64,-60,-58
260,150,-64,-60,-58
260,150,-65,-57,-58
260,150,-65,-57,-58
110,160,-59,-72,-59
110,160,-59,-72,-59
110,160,-60,-72,-59
110,160,-60,-72,-59
110,160,-60,-72,-59
110,160,-60,-72,-59
110,160,-60,-72,-58
110,160,-60,-72,-58
110,160,-60,-72,-59
110,160,-60,-72,-59
110,160,-60,-72,-59
110,160,-60,-72,-59
110,160,-59,-72,-57
110,160,-59,-72,-57
110,160,-59,-72,-59
110,160,-59,-72,-59
110,160,-60,-72,-60
110,160,-60,-73,-60
110,160,-59,-73,-59
110,160,-59,-73,-59
110,160,-59,-73,-59
110,160,-59,-73,-59
110,160,-60,-73,-59
110,160,-60,-72,-59
110,160,-60,-72,-59
110,160,-59,-72,-59
110,160,-59,-72,-59
110,160,-59,-71,-59
110,160,-59,-71,-59
110,160,-59,-72,-59
110,160,-59,-72,-59
110,160,-59,-72,-59
110,160,-59,-71,-59
110,160,-59,-71,-59
110,160,-59,-71,-59
110,160,-59,-71,-59
110,160,-59,-71,-59
110,160,-59,-71,-59
110,160,-59,-72,-59
110,160,-59,-72,-59
110,160,-59,-72,-59
110,160,-59,-72,-59
110,160,-59,-72,-59
110,160,-59,-72,-59
110,160,-59,-72,-59
110,160,-59,-72,-59
110,160,-59,-72,-59
110,160,-59,-72,-60
110,160,-59,-72,-60
110,160,-60,-71,-60
110,160,-60,-71,-60
110,160,-60,-71,-59
110,160,-60,-71,-59
110,160,-59,-70,-60
110,160,-59,-70,-60
110,160,-59,-70,-60
110,160,-59,-70,-60
110,160,-60,-70,-60
110,160,-60,-70,-60
110,160,-60,-71,-59
110,160,-60,-71,-59
110,160,-61,-71,-60
110,160,-61,-71,-60
110,160,-60,-70,-60
110,160,-60,-70,-60
110,160,-60,-70,-60
110,160,-60,-71,-60
110,160,-60,-71,-59
110,160,-60,-70,-59
110,160,-60,-70,-59
110,160,-59,-70,-60
110,160,-59,-70,-60
110,160,-60,-70,-59
110,160,-60,-70,-59
110,160,-60,-70,-59
110,160,-60,-70,-59
110,160,-60,-70,-60
110,160,-60,-70,-60
110,160,-59,-70,-59
110,160,-59,-70,-59
110,160,-59,-70,-59
110,160,-59,-70,-59
110,160,-60,-70,-60
110,160,-60,-70,-60
110,160,-60,-70,-59
110,160,-60,-70,-59
110,160,-60,-71,-60
110,160,-60,-71,-60
110,160,-59,-71,-60
110,160,-59,-70,-60
110,160,-60,-70,-59
110,160,-60,-70,-59
110,160,-60,-70,-59
110,160,-60,-70,-59
110,160,-60,-70,-60
110,160,-60,-70,-60
110,160,-60,-70,-60
110,160,-60,-70,-60
110,160,-60,-70,-59
110,160,-60,-70,-59
110,160,-60,-70,-59
110,160,-60,-70,-59
110,160,-60,-70,-59
110,160,-60,-70,-59
110,160,-60,-70,-60
110,160,-60,-70,-60
110,160,-60,-69,-59
110,160,-60,-69,-59
110,160,-60,-69,-60
110,160,-59,-70,-60
110,160,-59,-70,-59
110,160,-60,-69,-59
110,160,-60,-69,-59
110,160,-60,-69,-60
110,160,-60,-70,-60
110,160,-60,-70,-59
110,160,-60,-70,-59
110,160,-60,-70,-59
110,160,-60,-70,-59
110,160,-60,-70,-59
110,160,-60,-70,-59
110,160,-60,-70,-60
110,160,-60,-70,-60
110,160,-60,-70,-60
110,160,-60,-70,-60
110,160,-60,-70,-60
110,160,-60,-70,-60
110,160,-59,-70,-60
110,160,-59,-70,-60
110,160,-60,-70,-58
110,160,-60,-70,-58
110,160,-60,-70,-59
110,160,-60,-70,-59
110,160,-60,-70,-59
110,160,-60,-70,-59
110,160,-59,-70,-59
110,160,-59,-70,-59
110,160,-60,-70,-60
110,160,-60,-70,-60
110,160,-60,-70,-59
110,160,-60,-70,-59
110,160,-60,-70,-60
110,160,-60,-70,-60
110,160,-61,-70,-60
110,160,-61,-70,-60
110,160,-60,-70,-60
110,160,-60,-70,-60
110,160,-60,-70,-59
110,160,-60,-70,-59
110,160,-61,-70,-60
110,160,-61,-70,-60
110,160,-61,-70,-60
110,160,-60,-70,-60
110,160,-60,-70,-59
110,160,-60,-70,-59
110,160,-60,-70,-59
110,160,-60,-70,-60
110,160,-60,-70,-60
110,160,-59,-70,-59
110,160,-59,-70,-59
110,160,-60,-70,-60
110,160,-60,-70,-60
110,160,-60,-70,-59
110,160,-60,-70,-59
110,160,-60,-71,-59
110,160,-60,-71,-59
110,160,-60,-70,-60
110,160,-60,-70,-60
110,160,-60,-70,-60
110,160,-60,-70,-60
110,160,-60,-70,-60
110,160,-60,-70,-60
110,160,-60,-70,-59
110,160,-60,-70,-59
110,160,-59,-70,-60
110,160,-59,-70,-60
110,160,-60,-70,-60
110,160,-60,-70,-60
110,160,-60,-70,-60
110,160,-60,-70,-60
110,160,-60,-70,-60
110,160,-60,-70,-60
110,160,-60,-70,-59
110,160,-60,-70,-59
110,160,-60,-70,-60
110,160,-60,-70,-60
110,160,-60,-70,-59
110,160,-60,-70,-59
110,160,-60,-70,-60
110,160,-60,-70,-60
110,160,-60,-70,-60
110,160,-60,-70,-60
110,160,-60,-70,-59
110,160,-60,-70,-59
110,160,-60,-70,-59
110,160,-60,-70,-59
110,160,-60,-70,-59
110,160,-60,-70,-59
110,160,-60,-70,-59
110,160,-59,-70,-60
120,160,-65,-64,-57
120,160,-65,-64,-57
120,160,-65,-64,-57
120,160,-65,-64,-57
120,160,-65,-64,-57
120,160,-65,-64,-57
120,160,-65,-64,-57
120,160,-65,-64,-57
120,160,-65,-64,-57
120,160,-65,-64,-57
120,160,-65,-64,-57
120,160,-65,-64,-57
120,160,-65,-64,-57
120,160,-65,-64,-57
120,160,-65,-64,-57
120,160,-65,-64,-57
120,160,-65,-64,-57
120,160,-65,-64,-57
120,160,-65,-64,-57
120,160,-65,-64,-57
120,160,-64,-63,-57
120,160,-64,-63,-57
120,160,-65,-64,-57
120,160,-65,-64,-57
120,160,-65,-64,-57
120,160,-65,-64,-57
120,160,-65,-64,-57
120,160,-65,-64,-57
120,160,-65,-65,-57
120,160,-65,-65,-57
120,160,-66,-65,-57
120,160,-66,-65,-57
120,160,-65,-64,-57
120,160,-65,-64,-57
120,160,-65,-64,-57
120,160,-65,-64,-57
120,160,-65,-64,-57
120,160,-65,-64,-57
120,160,-65,-65,-56
120,160,-65,-65,-56
120,160,-65,-64,-57
120,160,-65,-64,-57
120,160,-65,-64,-57
120,160,-65,-64,-57
